id,time
19791209570138,13.31
19791209570980,24.38
19791209572840,21.36
19791209572994,15.68
19791209578276,16.02
19791209579083,13.10
19791209580821,23.43
19791209582286,17.22
19791209582946,13.81
19791209583017,27.87
19791209586336,22.96
19791209586960,16.72
19791209590775,12.70
19791209591105,8.17
19791209591303,15.90
19791209592936,19.09
19791209594084,25.31
19791209594149,25.57
19791209595476,23.73
19791209601338,18.11
19791209602374,18.22
19791209602874,12.32
19791209604852,17.41
19791209605068,22.72
19791209605154,17.49
19791209609461,14.67
19791209609567,18.45
19791209613034,25.63
19791209613574,18.37
19791209613643,14.06
19791209620332,19.77
19791209623596,19.31
19791209624659,19.36
19791209625490,5.19
19791209627895,11.20
19791209628598,16.61
19791209628609,8.88
19791209630073,20.59
19791209632206,15.46
19791209632489,9.66
19791209636527,16.42
19791209637608,15.60
19791209637723,19.52
19791209638416,22.48
19791209638497,17.92
19791209638812,16.46
19791209641529,12.33
19791209641636,10.18
19791209643850,14.46
19791209643939,10.82
19791209644749,16.22
19791209648263,14.30
19791209648349,19.63
19791209650093,23.70
19791209650223,13.57
19791209651178,22.18
19791209654997,16.59
19791209659493,16.70
19791209660888,25.15
19791209661331,16.48
19791209667433,7.61
19791209669875,14.96
19791209670305,9.32
19791209671004,20.72
19791209671082,9.88
19791209671440,14.12
19791209676721,22.98
19791209677591,16.63
19791209677892,15.17
19791209678842,14.82
19791209681080,15.86
19791209681998,14.70
19791209682330,15.08
19791209684985,17.34
19791209685734,16.15
19791209690447,17.02
19791209691084,16.93
19791209693045,29.27
19791209693721,14.90
19791209696291,17.03
19791209697161,10.51
19791209702553,14.71
19791209703154,17.51
19791209704689,16.91
19791209704755,33.95
19791209709975,22.16
19791209709993,16.03
19791209710885,17.53
19791209711026,16.11
19791209711323,21.48
19791209712399,18.40
19791209714253,25.18
19791209716374,15.10
19791209718055,20.95
19791209718688,19.64
19791209719657,19.10
19791209719661,13.85
19791209720203,11.42
19791209721812,28.06
19791209722382,16.10
19791209724360,18.53
19791209724705,11.85
19791209725186,18.30
19791209726205,20.95
19791209726218,14.50
19791209729135,20.24
19791209731090,25.21
19791209732359,12.43
19791209732520,11.39
19791209732787,20.49
19791209732849,15.82
19791209733372,18.01
19791209733653,16.73
19791209733774,14.67
19791209733800,19.43
19791209734133,20.64
19791209735492,22.42
19791209737016,12.47
19791209737049,18.59
19791209738393,22.16
19791209739172,32.38
19791209740630,13.75
19791209741578,19.65
19791209741711,23.96
19791209741810,13.87
19791209743944,13.69
19791209744813,13.52
19791209751612,15.18
19791209753421,19.56
19791209755001,12.74
19791209757222,16.94
19791209757503,16.16
19791209761945,13.05
19791209761980,19.48
19791209762070,17.51
19791209762304,23.18
19791209764738,19.52
19791209766413,15.56
19791209766907,10.58
19791209766955,15.20
19791209769054,18.34
19791209769522,7.81
19791209770220,19.15
19791209771189,11.50
19791209772378,19.46
19791209773301,17.08
19791209773663,17.01
19791209773985,13.18
19791209774013,14.85
19791209774755,11.47
19791209777236,14.68
19791209777347,21.32
19791209778751,10.42
19791209780995,10.89
19791209785015,15.23
19791209785754,15.40
19791209786930,16.13
19791209790882,13.23
19791209791177,15.84
19791209793043,15.14
19791209796921,18.99
19791209798065,18.66
19791209798644,10.79
19791209802610,24.66
19791209802789,30.80
19791209802791,21.79
19791209803480,19.83
19791209803685,12.53
19791209804126,13.38
19791209806497,14.81
19791209807383,21.08
19791209808517,16.07
19791209810087,17.43
19791209810840,16.81
19791209811319,15.53
19791209813711,12.53
19791209817118,18.69
19791209817333,30.43
19791209820705,20.04
19791209821612,21.68
19791209821950,12.11
19791209822488,17.84
19791209825288,24.07
19791209826536,20.22
19791209827004,23.29
19791209827016,15.45
19791209828732,26.99
19791209829473,18.90
19791209833018,15.79
19791209835890,14.31
19791209837474,19.25
19791209837862,14.92
19791209838137,17.48
19791209841026,13.05
19791209841239,14.74
19791209842925,18.17
19791209843000,9.24
19791209849623,14.81
19791209851354,14.62
19791209852514,16.37
19791209857134,7.76
19791209859177,21.89
19791209861157,16.13
19791209861552,11.70
19791209863699,12.41
19791209864445,26.44
19791209865876,9.16
19791209866873,13.87
19791209869671,13.89
19791209870513,20.24
19791209870926,9.53
19791209871053,23.72
19791209872509,14.07
19791209873141,19.39
19791209874228,21.04
19791209875997,13.82
19791209876331,9.17
19791209877304,12.17
19791209878342,18.91
19791209878408,18.85
19791209880677,25.21
19791209881254,20.03
19791209882501,17.59
19791209883739,24.10
19791209886813,14.88
19791209888310,15.75
19791209888570,18.28
19791209889144,18.55
19791209889731,11.90
19791209890256,21.98
19791209894383,18.32
19791209897892,17.68
19791209900679,20.22
19791209901460,19.27
19791209902428,14.07
19791209905122,19.95
19791209905717,14.02
19791209906791,12.62
19791209907643,12.20
19791209913646,16.14
19791209918038,18.02
19791209924239,16.26
19791209927115,13.97
19791209932368,19.99
19791209933744,20.54
19791209935968,13.53
19791209936372,23.73
19791209937395,20.36
19791209940069,21.57
19791209941543,14.48
19791209944263,16.09
19791209948082,15.94
19791209949644,14.64
19791209950708,13.74
19791209952846,25.45
19791209954351,25.55
19791209955318,16.57
19791209958903,19.20
19791209962119,22.74
19791209962757,18.64
19791209963873,19.31
19791209964183,10.41
19791209964457,24.74
19791209967582,14.42
19791209968557,13.94
19791209970191,12.45
19791209972757,17.72
19791209973285,13.06
19791209973415,7.66
19791209977005,20.30
19791209979337,21.78
19791209980956,10.28
19791209981473,10.42
19791209982297,22.72
19791209983974,22.34
19791209984390,19.29
19791209986803,14.91
19791209987217,18.70
19791209988492,18.76
19791209988500,18.16
19791209989561,19.72
19791209990146,26.70
19791209991996,16.85
19791209992257,26.20
19791209995647,11.14
19791209996084,13.75
19791209997173,28.76
19791209998026,13.16
19791209998211,15.22
19791210000104,22.56
19791210000822,20.75
19791210002854,20.09
19791210003951,13.59
19791210005375,13.88
19791210007118,26.13
19791210009061,13.42
19791210010031,14.08
19791210010219,14.90
19791210010892,13.38
19791210011166,18.49
19791210014773,17.19
19791210018226,16.20
19791210018954,18.32
19791210019152,19.32
19791210020060,25.63
19791210020295,14.72
19791210021699,21.08
19791210021863,19.31
19791210025816,9.35
19791210026169,15.31
19791210026957,11.54
19791210027467,13.14
19791210028753,10.03
19791210028882,11.05
19791210029445,12.90
19791210029490,14.69
19791210029579,16.03
19791210030466,16.63
19791210032029,15.12
19791210039750,19.38
19791210040158,16.63
19791210040279,19.77
19791210040459,23.37
19791210040582,25.90
19791210046840,14.26
19791210048664,15.87
19791210051522,20.99
19791210052466,20.70
19791210053404,10.41
19791210054262,16.96
19791210055019,12.58
19791210058511,21.93
19791210058628,18.24
19791210058901,17.36
19791210059993,19.53
19791210060292,12.34
19791210062748,18.24
19791210064271,14.87
19791210064310,15.70
19791210064968,16.86
19791210066109,16.40
19791210066339,17.64
19791210066871,24.20
19791210067140,19.67
19791210069364,15.66
19791210070309,23.33
19791210070963,12.25
19791210073093,19.44
19791210073207,17.32
19791210073644,19.81
19791210075396,22.25
19791210076341,17.20
19791210076494,22.26
19791210076715,20.51
19791210076866,13.47
19791210076966,21.55
19791210081222,18.03
19791210088722,15.34
19791210089502,12.72
19791210091003,15.22
19791210094290,17.81
19791210095040,21.01
19791210096573,16.16
19791210097152,16.49
19791210097271,14.66
19791210097577,18.21
19791210098274,19.91
19791210099516,31.80
19791210099976,16.79
19791210101494,18.44
19791210101642,15.20
19791210103413,14.60
19791210107389,14.69
19791210107405,24.06
19791210107434,18.35
19791210107913,23.52
19791210108180,14.12
19791210108348,21.57
19791210112232,12.70
19791210114884,22.08
19791210115358,24.64
19791210116933,21.97
19791210119588,14.90
19791210120553,7.23
19791210123268,16.42
19791210124139,16.53
19791210125592,14.84
19791210126668,10.64
19791210126782,17.03
19791210126846,17.17
19791210130009,17.11
19791210130045,14.52
19791210130205,21.47
19791210133923,21.01
19791210134778,17.18
19791210136119,24.67
19791210138075,15.47
19791210138488,13.38
19791210138826,17.37
19791210140559,19.17
19791210140587,17.93
19791210144096,13.69
19791210147518,10.23
19791210148014,14.22
19791210151243,17.63
19791210152144,15.87
19791210153087,13.84
19791210154011,19.14
19791210154504,16.34
19791210155180,17.69
19791210155332,19.06
19791210156598,51.40
19791210156647,12.71
19791210157282,16.20
19791210161392,7.43
19791210162324,20.34
19791210162490,14.12
19791210166484,19.39
19791210169896,19.70
19791210170145,14.40
19791210170958,6.90
19791210171016,19.20
19791210174555,22.51
19791210174649,14.07
19791210176319,14.19
19791210177568,14.98
19791210179455,16.08
19791210180479,14.29
19791210184416,16.91
19791210184608,52.55
19791210187692,7.64
19791210188329,16.46
19791210190726,18.11
19791210190755,19.23
19791210190847,10.07
19791210192816,9.87
19791210193166,19.91
19791210194094,11.97
19791210194826,18.48
19791210195653,11.22
19791210195822,14.15
19791210195907,18.75
19791210196906,7.09
19791210197352,12.11
19791210200486,19.81
19791210200688,15.41
19791210201042,40.60
19791210201996,22.64
19791210203333,16.92
19791210203807,21.23
19791210204373,24.37
19791210207625,7.25
19791210207932,10.25
19791210212500,28.20
19791210214572,21.04
19791210215428,10.32
19791210216189,13.95
19791210216602,16.63
19791210219133,18.09
19791210222912,14.55
19791210224672,20.23
19791210225302,12.00
19791210226193,14.85
19791210230554,17.24
19791210237087,17.58
19791210238682,16.83
19791210239565,11.96
19791210243795,24.09
19791210243970,24.87
19791210244056,17.07
19791210244751,15.36
19791210247128,16.30
19791210248685,14.34
19791210249301,19.21
19791210249705,18.09
19791210250455,18.50
19791210250862,19.26
19791210251342,14.42
19791210252338,18.49
19791210254560,17.65
19791210256337,15.22
19791210256943,26.92
19791210257874,17.69
19791210259520,18.91
19791210268274,16.40
19791210268981,15.18
19791210269137,31.19
19791210269807,16.52
19791210272800,19.09
19791210274542,10.14
19791210274784,11.35
19791210276534,21.59
19791210277237,15.20
19791210279346,18.03
19791210280248,17.35
19791210281584,11.06
19791210282915,10.69
19791210283456,14.29
19791210289900,14.57
19791210290027,16.92
19791210290387,14.79
19791210291040,13.72
19791210293038,17.28
19791210293757,23.01
19791210294214,17.73
19791210294553,16.48
19791210295141,11.64
19791210298878,18.72
19791210299773,20.70
21990232555659,27.46
21990232556456,15.86
21990232556587,13.81
21990232558276,23.72
21990232560798,17.36
21990232561863,12.99
21990232569174,14.76
21990232572819,13.77
21990232578208,15.02
21990232580798,14.67
21990232584534,24.48
21990232586348,12.95
21990232588758,12.82
21990232589378,11.76
21990232591140,16.58
21990232593103,12.62
21990232594569,16.61
21990232598464,13.52
21990232599435,26.04
21990232601648,23.25
21990232602700,14.04
21990232604220,18.54
21990232604228,6.03
21990232605209,14.79
21990232605319,8.65
21990232607286,15.04
21990232611134,14.39
21990232612818,17.82
21990232613449,18.92
21990232620581,19.18
21990232621030,17.17
21990232622017,17.42
21990232623747,14.68
21990232631647,21.02
21990232632413,13.19
21990232633140,14.64
21990232633323,25.47
21990232634359,23.30
21990232634482,27.19
21990232635442,15.52
21990232635667,15.27
21990232636449,11.35
21990232638885,17.42
21990232639874,21.47
21990232640236,8.26
21990232640888,26.98
21990232644998,22.74
21990232647172,27.76
21990232648132,15.92
21990232650391,17.54
21990232650712,10.28
21990232650825,17.98
21990232650950,18.22
21990232655195,20.70
21990232655488,25.39
21990232657946,15.80
21990232660766,13.67
21990232661769,16.24
21990232661907,15.10
21990232662574,15.63
21990232669696,23.03
21990232670784,15.42
21990232672984,14.28
21990232675489,7.59
21990232675804,24.16
21990232676501,9.87
21990232677075,13.11
21990232678010,20.09
21990232678062,25.91
21990232681828,16.82
21990232684574,25.35
21990232685848,20.26
21990232686584,9.46
21990232686792,13.19
21990232688115,12.54
21990232688197,20.90
21990232688500,23.01
21990232689240,26.62
21990232689932,18.61
21990232693236,19.63
21990232693488,20.92
21990232696200,19.82
21990232696292,10.49
21990232696637,18.06
21990232697770,10.71
21990232699250,20.74
21990232699720,8.21
21990232701656,12.66
21990232702998,18.40
21990232703025,11.02
21990232709347,19.93
21990232711067,10.45
21990232711155,15.82
21990232711278,11.67
21990232713029,16.46
21990232716076,16.56
21990232717519,12.13
21990232718451,15.22
21990232719934,18.80
21990232720189,10.14
21990232720968,11.23
21990232726198,9.10
21990232727225,21.64
21990232728312,11.39
21990232734867,16.76
21990232735238,20.09
21990232735665,15.41
21990232736782,14.79
21990232737666,28.62
21990232743390,24.28
21990232745857,15.23
21990232745917,18.36
21990232747585,14.99
21990232749273,12.44
21990232749643,19.14
21990232751009,14.03
21990232751771,9.71
21990232753436,16.15
21990232754624,12.44
21990232755009,15.01
21990232755936,17.05
21990232756894,12.97
21990232757171,12.18
21990232758384,13.55
21990232759616,21.90
21990232766540,19.18
21990232767753,27.77
21990232772734,24.56
21990232774872,19.26
21990232779296,12.78
21990232779790,9.15
21990232779873,11.42
21990232780037,14.12
21990232783017,16.08
21990232784050,14.07
21990232784831,13.35
21990232792885,20.08
21990232799949,21.63
21990232805171,21.69
21990232807425,13.80
21990232808693,20.79
21990232809298,17.15
21990232809591,16.59
21990232812007,23.29
21990232812378,18.73
21990232813273,19.25
21990232813566,23.34
21990232814930,10.14
21990232816460,15.76
21990232822514,26.58
21990232822874,13.62
21990232823451,16.35
21990232824305,21.05
21990232825871,17.09
21990232827965,22.02
21990232831038,18.64
21990232831732,7.80
21990232833792,17.31
21990232834518,21.99
21990232841341,22.61
21990232842280,12.92
21990232842328,22.24
21990232843235,16.53
21990232845859,23.15
21990232852780,22.60
21990232853195,19.87
21990232855420,18.72
21990232857252,16.71
21990232860166,14.84
21990232860386,15.48
21990232862033,11.43
21990232862873,22.90
21990232865170,14.71
21990232865346,17.63
21990232865408,14.45
21990232866237,19.97
21990232867404,24.70
21990232867514,26.53
21990232867933,18.05
21990232874514,16.64
21990232874745,10.99
21990232875759,13.16
21990232877773,17.10
21990232877912,22.47
21990232878103,17.15
21990232878787,11.99
21990232878895,15.88
21990232880262,16.50
21990232880601,14.08
21990232885266,11.38
21990232886444,14.13
21990232889275,17.35
21990232895130,19.34
21990232896328,12.06
21990232897494,16.51
21990232899461,11.16
21990232901512,15.27
21990232902332,16.77
21990232902737,15.72
21990232904625,19.07
21990232905173,34.11
21990232906564,18.56
21990232909053,18.47
21990232913997,15.15
21990232917697,23.07
21990232918071,17.84
21990232920577,19.14
21990232922948,17.18
21990232924583,21.93
21990232929338,28.11
21990232929904,26.87
21990232931334,16.94
21990232934857,16.47
21990232935316,15.91
21990232936507,18.22
21990232936795,10.88
21990232938373,15.04
21990232939610,13.65
21990232939946,18.81
21990232940441,19.98
21990232941484,13.61
21990232943004,25.15
21990232947034,8.83
21990232948965,21.38
21990232949641,20.56
21990232950487,10.29
21990232952445,17.80
21990232952964,13.12
21990232953805,15.94
21990232956226,7.39
21990232956411,19.01
21990232957526,17.91
21990232957535,11.37
21990232962657,26.45
21990232963119,17.55
21990232964567,15.14
21990232965931,16.29
21990232966051,11.54
21990232966090,10.81
21990232971192,17.64
21990232972036,22.71
21990232972045,15.59
21990232976635,14.71
21990232977254,14.30
21990232977944,18.08
21990232978997,12.14
21990232979136,19.58
21990232979836,15.26
21990232982048,17.92
21990232983809,18.47
21990232985589,15.17
21990232987598,8.02
21990232989691,21.79
21990232991780,21.58
21990232992895,16.08
21990232993209,17.93
21990232995295,9.50
21990232996737,15.47
21990232998252,20.06
21990232999318,11.57
21990232999618,18.20
21990233001530,13.39
21990233002039,18.84
21990233005881,14.17
21990233006350,15.81
21990233006499,12.60
21990233007187,22.05
21990233010850,10.79
21990233012070,10.06
21990233012235,23.82
21990233013162,17.02
21990233016158,9.16
21990233018002,10.92
21990233018230,23.74
21990233018323,18.23
21990233024319,16.33
21990233025811,24.85
21990233029557,11.84
21990233031226,10.29
21990233031461,15.73
21990233032965,13.76
21990233035239,14.75
21990233037434,18.96
21990233037703,20.14
21990233037779,16.63
21990233038338,20.25
21990233040603,23.78
21990233041973,21.04
21990233045709,14.24
21990233045896,31.75
21990233047382,13.54
21990233051549,16.94
21990233053006,25.18
21990233056592,14.82
21990233057983,12.88
21990233059711,30.66
21990233060277,10.46
21990233061101,16.92
21990233065204,20.61
21990233065522,18.49
21990233065875,18.27
21990233066500,15.90
21990233067393,25.85
21990233067956,14.28
21990233068469,20.89
21990233069520,12.30
21990233069943,25.96
21990233070017,11.79
21990233070283,24.90
21990233072743,14.01
21990233073575,9.26
21990233074973,15.38
21990233076667,15.00
21990233077612,18.01
21990233079038,11.07
21990233084885,10.63
21990233091780,14.68
21990233093603,48.39
21990233094894,16.44
21990233095433,23.11
21990233096132,8.48
21990233100522,17.94
21990233102063,19.45
21990233102384,19.06
21990233104047,21.29
21990233106469,9.57
21990233106481,13.45
21990233106849,10.45
21990233107038,15.57
21990233109859,25.72
21990233110633,19.85
21990233111372,19.30
21990233112623,20.20
21990233112714,9.54
21990233115013,21.16
21990233115978,23.29
21990233116015,18.45
21990233116849,12.84
21990233117258,8.92
21990233117450,20.86
21990233119633,25.49
21990233121319,25.11
21990233122162,23.17
21990233123875,14.61
21990233125484,12.35
21990233128157,16.38
21990233129272,18.16
21990233132664,13.18
21990233132750,11.57
21990233134947,32.49
21990233135251,12.46
21990233135473,26.59
21990233137874,26.91
21990233140940,15.70
21990233146287,22.98
21990233147112,16.75
21990233147759,10.84
21990233150718,20.66
21990233152991,18.22
21990233157535,20.05
21990233159188,19.49
21990233160499,22.57
21990233163221,11.85
21990233163695,21.86
21990233165750,21.87
21990233165799,16.39
21990233166212,19.31
21990233169985,18.27
21990233170926,16.06
21990233175411,16.30
21990233176031,17.58
21990233176332,12.42
21990233179728,13.35
21990233180857,17.08
21990233183104,7.11
21990233184939,23.19
21990233186646,11.19
21990233187769,7.99
21990233191157,18.36
21990233191871,17.81
21990233192632,18.59
21990233195176,16.99
21990233197371,26.78
21990233197407,8.89
21990233198863,14.99
21990233199740,16.48
21990233199753,15.08
21990233201882,19.22
21990233202089,17.59
21990233205766,14.91
21990233209259,19.62
21990233210422,21.59
21990233214324,21.22
21990233223943,21.07
21990233224483,19.90
21990233224887,13.25
21990233225198,14.88
21990233225336,17.32
21990233230511,13.39
21990233233144,11.86
21990233235264,24.11
21990233235495,12.77
21990233236115,16.36
21990233238275,10.78
21990233241929,27.83
21990233241995,18.25
21990233244860,18.53
21990233245116,20.97
21990233248123,26.73
21990233253797,10.38
21990233253950,15.03
21990233259586,15.68
21990233260560,18.50
21990233262678,22.22
21990233263266,18.93
21990233264399,27.45
21990233264958,16.08
21990233265094,14.95
21990233265135,21.35
21990233267083,14.46
21990233269219,11.29
21990233273773,11.99
21990233274891,20.59
21990233276591,17.28
21990233277721,20.26
21990233280032,20.05
21990233281547,23.91
21990233281885,12.77
21990233282557,19.40
21990233283917,15.37
21990233286127,13.48
21990233288280,14.85
21990233288872,11.74
21990233290408,16.09
21990233290557,14.14
21990233291140,12.52
21990233294097,17.69
21990233294930,21.99
21990233295460,10.20
21990233295854,18.77
21990233296501,16.61
21990233298018,18.49
21990233298790,20.02
21990233300009,19.49
21990233300495,23.45
21990233300874,18.04
21990233303943,19.67
21990233304384,17.24
21990233307008,20.54
21990233309505,17.30
21990233312508,13.36
21990233313095,14.59
21990233313249,22.83
21990233315446,16.14
21990233316729,11.45
21990233317271,14.10
21990233317489,15.00
21990233317533,14.43
21990233319090,21.30
21990233319250,12.00
21990233321330,16.29
21990233321654,18.02
21990233322418,15.29
21990233324849,17.27
21990233326503,9.57
21990233328768,15.00
21990233328972,17.64
21990233330177,25.17
21990233331015,12.24
21990233332561,16.87
21990233333872,18.30
21990233337067,23.58
21990233337496,16.36
21990233338094,15.21
21990233340145,29.27
21990233340543,15.33
21990233343474,17.55
21990233343730,15.28
21990233344032,16.08
21990233344682,20.70
21990233344862,11.73
21990233345466,16.51
21990233346006,15.03
21990233346656,9.61
21990233347638,18.53
21990233354376,15.66
21990233357529,19.30
21990233358221,15.36
21990233359405,20.25
21990233360086,9.76
21990233362234,18.82
21990233362764,18.74
21990233365628,10.67
21990233368300,19.01
21990233368724,17.00
21990233368833,17.75
21990233370897,17.17
21990233372330,19.25
21990233373877,20.28
21990233376328,14.76
21990233378364,17.16
21990233378601,15.84
21990233379738,14.62
21990233383695,14.39
21990233384376,11.43
21990233389648,16.53
21990233390159,13.47
21990233392222,14.30
21990233394660,20.42
21990233395406,21.08
21990233395465,12.16
21990233395650,18.85
21990233396487,17.86
21990233397209,14.05
21990233398150,30.49
21990233399056,14.93
21990233399923,16.74
21990233400850,9.90
21990233400920,10.93
21990233402088,17.66
21990233403636,16.69
21990233404789,12.31
21990233408358,8.50
21990233408791,13.43
21990233408852,17.04
21990233410358,11.92
21990233410638,15.65
21990233413473,19.29
21990233414107,8.57
21990233418890,11.29
21990233420655,19.28
21990233421565,14.84
21990233425732,17.01
21990233426396,17.22
21990233429698,16.10
21990233430089,14.72
21990233430577,15.14
21990233432080,16.90
21990233434330,17.01
21990233436574,19.60
21990233440366,8.91
21990233441791,17.86
21990233442055,21.40
21990233442375,16.86
21990233446459,20.68
21990233448249,15.34
21990233449649,14.76
21990233449669,10.91
21990233449731,21.05
21990233450382,17.73
21990233452680,16.03
21990233453733,15.29
21990233455037,18.54
21990233456627,16.86
21990233458806,15.82
21990233461326,18.19
21990233461622,19.01
21990233462984,17.27
21990233463810,25.23
21990233470799,9.40
21990233471531,16.12
21990233472330,34.67
21990233474434,14.02
21990233475904,16.58
21990233476967,18.65
21990233479250,17.08
21990233479718,18.53
21990233480636,12.55
21990233481327,18.10
21990233483468,13.73
21990233487901,16.73
21990233488418,17.39
21990233488966,9.60
21990233491279,20.61
21990233493182,15.78
21990233493445,16.67
21990233495165,26.19
21990233495203,15.36
21990233495228,12.57
21990233495327,11.48
21990233496833,13.27
21990233497512,16.97
21990233498795,17.11
21990233498908,11.87
21990233499540,20.22
21990233502082,18.73
21990233502342,18.91
21990233509145,14.22
21990233510691,20.81
21990233513510,19.53
21990233514526,10.61
21990233514817,15.43
21990233515002,6.31
21990233516060,14.38
21990233522164,18.92
21990233527508,21.96
21990233531371,21.42
21990233533282,14.17
21990233533921,20.29
21990233533954,17.68
21990233534495,18.18
21990233535614,24.89
21990233536739,12.92
21990233541601,12.77
21990233543121,16.47
21990233544427,15.97
21990233544516,12.79
21990233546088,15.14
21990233547230,12.77
21990233549477,18.82
21990233551575,23.31
24189255812169,17.54
24189255812382,8.61
24189255816101,14.74
24189255817301,21.30
24189255818099,11.31
24189255818884,12.25
24189255820994,24.32
24189255822395,13.57
24189255823502,19.68
24189255824804,12.82
24189255825860,4.04
24189255826091,14.50
24189255826421,20.72
24189255829744,21.61
24189255829953,17.21
24189255835230,14.43
24189255836183,12.88
24189255836561,9.15
24189255838203,24.38
24189255839576,11.32
24189255844805,9.32
24189255847641,11.68
24189255848261,20.07
24189255849586,8.05
24189255850216,18.36
24189255853754,12.07
24189255856064,11.23
24189255856476,18.58
24189255857321,19.40
24189255858129,18.10
24189255858215,25.73
24189255858828,10.62
24189255862188,15.74
24189255863470,14.25
24189255866267,21.72
24189255866324,12.35
24189255871099,22.12
24189255871474,16.69
24189255877297,19.46
24189255880114,19.01
24189255884057,14.59
24189255884258,18.93
24189255891182,20.18
24189255893151,12.60
24189255893217,11.83
24189255894656,15.84
24189255895770,14.56
24189255898725,21.65
24189255898841,29.07
24189255898913,26.52
24189255901044,15.76
24189255902987,16.40
24189255903064,12.07
24189255903712,22.59
24189255904897,16.77
24189255908163,10.78
24189255910624,14.66
24189255911144,21.08
24189255914284,27.31
24189255914540,17.29
24189255918954,20.64
24189255919737,11.56
24189255922451,19.96
24189255923817,10.22
24189255923945,26.42
24189255928057,10.25
24189255929256,13.76
24189255933618,16.64
24189255934827,22.41
24189255935477,10.09
24189255937168,14.32
24189255938595,14.74
24189255940112,15.45
24189255940607,16.45
24189255943195,22.06
24189255945205,20.30
24189255950443,19.59
24189255954936,16.57
24189255955638,23.48
24189255963833,14.58
24189255966606,25.28
24189255966935,23.07
24189255968504,14.69
24189255968661,15.73
24189255969886,18.38
24189255972010,17.35
24189255972702,11.70
24189255974207,15.20
24189255976015,17.18
24189255976539,11.90
24189255977460,12.75
24189255978431,29.87
24189255981763,15.51
24189255982031,8.05
24189255982061,12.24
24189255984831,18.90
24189255986685,18.07
24189255989332,14.67
24189255989742,16.09
24189255990654,17.56
24189255992127,12.02
24189255997093,13.63
24189255997302,10.26
24189255997630,25.68
24189256001031,17.13
24189256004457,14.12
24189256006510,14.65
24189256007206,12.77
24189256007945,16.72
24189256008144,17.55
24189256008827,19.15
24189256010587,15.67
24189256011219,14.05
24189256012861,14.06
24189256015692,18.43
24189256019696,14.71
24189256019934,22.46
24189256021171,13.36
24189256023143,19.85
24189256025413,18.39
24189256026538,14.42
24189256030133,17.85
24189256030250,6.05
24189256033081,18.08
24189256033729,23.78
24189256034301,20.20
24189256036966,8.64
24189256037575,12.03
24189256041148,16.74
24189256041333,10.55
24189256042669,26.98
24189256044024,9.71
24189256044144,8.87
24189256044337,17.68
24189256045515,8.67
24189256048358,10.12
24189256048469,18.80
24189256051679,7.19
24189256053506,20.96
24189256053690,15.33
24189256055834,15.06
24189256057652,18.24
24189256059090,17.37
24189256059400,29.20
24189256061704,10.92
24189256064362,25.00
24189256065828,15.02
24189256067597,10.20
24189256069329,23.12
24189256072440,15.33
24189256072794,11.95
24189256074086,17.17
24189256076910,12.73
24189256078031,19.00
24189256079134,11.75
24189256083567,19.63
24189256084449,12.00
24189256091469,19.21
24189256092230,15.35
24189256093572,10.47
24189256093693,21.54
24189256096477,9.94
24189256097431,15.63
24189256097639,8.13
24189256098118,22.56
24189256098212,18.28
24189256099685,12.91
24189256100284,21.11
24189256108742,19.32
24189256113265,20.48
24189256116186,24.84
24189256117256,10.55
24189256118714,18.38
24189256123480,15.21
24189256128071,19.68
24189256129518,20.76
24189256131036,16.23
24189256131303,26.80
24189256132604,19.00
24189256133912,13.00
24189256142613,26.14
24189256142673,15.70
24189256143497,20.06
24189256143883,32.30
24189256145245,13.23
24189256146265,19.36
24189256146275,16.93
24189256146590,18.57
24189256150836,14.40
24189256152764,21.07
24189256156015,16.97
24189256157368,14.07
24189256157718,7.86
24189256158828,20.05
24189256160961,16.56
24189256162898,22.98
24189256167200,20.55
24189256174585,21.15
24189256178833,13.35
24189256182551,12.85
24189256183359,19.03
24189256183915,19.06
24189256189412,19.58
24189256190671,18.38
24189256190784,16.85
24189256191768,10.54
24189256191876,22.65
24189256193188,10.06
24189256195350,15.40
24189256195359,16.44
24189256198266,20.36
24189256198571,29.01
24189256198764,21.22
24189256203040,13.17
24189256206033,18.01
24189256209025,24.26
24189256209962,15.29
24189256211451,18.99
24189256212330,13.56
24189256213764,18.25
24189256214232,26.25
24189256215066,25.46
24189256218846,12.57
24189256221067,15.98
24189256221429,13.13
24189256224674,15.08
24189256227985,17.54
24189256228511,14.39
24189256233102,24.70
24189256236278,14.04
24189256237184,15.13
24189256238108,22.69
24189256239062,13.32
24189256242372,20.84
24189256243842,13.69
24189256244032,26.58
24189256245314,15.79
24189256248691,17.31
24189256250286,21.01
24189256250595,13.32
24189256253982,19.40
24189256255268,15.09
24189256256015,21.71
24189256256361,11.67
24189256256772,16.80
24189256259171,14.26
24189256260455,9.47
24189256260668,16.73
24189256260748,20.12
24189256261924,16.24
24189256262341,16.85
24189256262484,18.74
24189256263533,16.33
24189256265758,19.05
24189256267705,14.14
24189256269498,15.62
24189256270823,25.51
24189256273868,16.46
24189256276350,20.35
24189256276624,14.97
24189256277482,18.19
24189256278555,14.71
24189256278642,17.42
24189256279891,12.18
24189256282677,12.04
24189256285726,8.81
24189256289673,13.84
24189256291622,15.88
24189256293368,30.15
24189256293783,19.21
24189256294871,14.54
24189256295440,21.71
24189256296086,13.41
24189256299751,12.31
24189256302521,13.45
24189256303153,15.45
24189256304266,22.77
24189256306061,20.13
24189256307927,17.85
